gps_datetime,latitude,longitude,fix_quality,satellite_count
2025-07-13T06:51:45.242067+00:00,-33.06710235,151.58075475,1,42
2025-07-13T06:51:46.214906+00:00,-33.06710233333333,151.58075475,1,42
2025-07-13T06:51:47.268369+00:00,-33.06710233333333,151.58075476666667,1,42
2025-07-13T06:51:48.242075+00:00,-33.06710235,151.58075478333333,1,42
2025-07-13T06:51:49.295014+00:00,-33.06710236666667,151.58075478333333,1,42
2025-07-13T06:51:50.262816+00:00,-33.06710236666667,151.58075475,1,42
2025-07-13T06:51:51.244313+00:00,-33.067102416666664,151.58075475,1,42
2025-07-13T06:51:52.211222+00:00,-33.067102483333336,151.58075475,1,42
2025-07-13T06:51:53.258756+00:00,-33.06710256666667,151.58075476666667,1,42
2025-07-13T06:51:54.246531+00:00,-33.06710266666666,151.5807548,1,42
2025-07-13T06:51:55.299716+00:00,-33.06710271666667,151.58075481666665,1,42
2025-07-13T06:51:56.274894+00:00,-33.06710275,151.5807548,1,42
2025-07-13T06:51:57.252508+00:00,-33.06710278333333,151.58075478333333,1,42
2025-07-13T06:51:58.217703+00:00,-33.06710281666667,151.58075471666666,1,42
2025-07-13T06:51:59.292791+00:00,-33.06710285,151.58075463333333,1,42
2025-07-13T06:52:00.251404+00:00,-33.067102883333334,151.5807546,1,42
2025-07-13T06:52:01.307481+00:00,-33.06710295,151.58075461666667,1,42
2025-07-13T06:52:02.264656+00:00,-33.067103016666664,151.58075465,1,42
2025-07-13T06:52:03.255915+00:00,-33.0671031,151.58075471666666,1,42
2025-07-13T06:52:04.206235+00:00,-33.067103116666665,151.58075475,1,42
2025-07-13T06:52:05.265096+00:00,-33.06710316666667,151.58075471666666,1,42
2025-07-13T06:52:06.240203+00:00,-33.06710328333333,151.58075471666666,1,42
2025-07-13T06:52:07.299726+00:00,-33.0671034,151.58075475,1,42
2025-07-13T06:52:08.260205+00:00,-33.06710353333333,151.58075478333333,1,42
2025-07-13T06:52:09.243006+00:00,-33.06710365,151.58075481666665,1,42
2025-07-13T06:52:10.204340+00:00,-33.06710375,151.58075488333333,1,42
2025-07-13T06:52:11.260428+00:00,-33.067103833333334,151.58075495,1,42
2025-07-13T06:52:12.235706+00:00,-33.067103933333335,151.580755,1,42
2025-07-13T06:52:13.290737+00:00,-33.067104,151.58075508333334,1,42
2025-07-13T06:52:14.256658+00:00,-33.067104066666666,151.58075515,1,42
2025-07-13T06:52:15.330928+00:00,-33.06710415,151.58075523333332,1,42
2025-07-13T06:52:16.199865+00:00,-33.0671042,151.58075535,1,42
2025-07-13T06:52:17.256883+00:00,-33.067104283333336,151.5807554,1,42
2025-07-13T06:52:18.225394+00:00,-33.06710438333333,151.58075548333332,1,42
2025-07-13T06:52:19.296817+00:00,-33.067104433333334,151.5807556,1,42
2025-07-13T06:52:20.257523+00:00,-33.06710448333333,151.58075571666666,1,42
2025-07-13T06:52:21.301078+00:00,-33.067104533333335,151.5807558,1,42
2025-07-13T06:52:22.194994+00:00,-33.0671046,151.58075586666666,1,42
2025-07-13T06:52:23.250871+00:00,-33.067104666666665,151.5807559,1,42
2025-07-13T06:52:24.230097+00:00,-33.06710473333333,151.58075595,1,42
2025-07-13T06:52:25.274031+00:00,-33.06710476666667,151.580756,1,42
2025-07-13T06:52:26.255544+00:00,-33.067104783333335,151.58075606666668,1,42
2025-07-13T06:52:27.299258+00:00,-33.06710483333333,151.58075611666666,1,42
2025-07-13T06:52:28.276162+00:00,-33.067104916666665,151.58075615,1,42
2025-07-13T06:52:29.242774+00:00,-33.067105016666666,151.5807562,1,42
2025-07-13T06:52:30.219112+00:00,-33.067105133333335,151.58075625,1,42
2025-07-13T06:52:31.293039+00:00,-33.06710521666667,151.5807563,1,42
2025-07-13T06:52:32.247489+00:00,-33.06710528333333,151.58075635,1,42
2025-07-13T06:52:33.307157+00:00,-33.06710535,151.58075641666667,1,42
2025-07-13T06:52:34.280134+00:00,-33.06710536666667,151.58075645,1,42
2025-07-13T06:52:35.229431+00:00,-33.067105416666664,151.58075645,1,42
2025-07-13T06:52:36.206169+00:00,-33.06710546666667,151.5807565,1,42
