gps_datetime,latitude,longitude,fix_quality,satellite_count
2025-07-12T00:47:25.211289+00:00,-33.06794655,151.58398365,1,58
2025-07-12T00:47:26.241489+00:00,-33.0679467,151.58398356666666,1,58
2025-07-12T00:47:27.172126+00:00,-33.06794683333333,151.58398345,1,57
2025-07-12T00:47:28.287439+00:00,-33.06794696666667,151.58398335,1,58
2025-07-12T00:47:29.223155+00:00,-33.06794706666667,151.58398328333334,1,58
2025-07-12T00:47:30.252611+00:00,-33.06794715,151.58398325,1,58
2025-07-12T00:47:31.186605+00:00,-33.06794721666667,151.58398321666667,1,58
2025-07-12T00:47:32.215295+00:00,-33.067947233333335,151.58398315,1,58
2025-07-12T00:47:33.241528+00:00,-33.067947233333335,151.58398308333332,1,58
2025-07-12T00:47:34.266807+00:00,-33.067947233333335,151.58398305,1,58
2025-07-12T00:47:35.195140+00:00,-33.06794721666667,151.58398303333334,1,58
2025-07-12T00:47:36.224966+00:00,-33.067947133333334,151.58398301666668,1,58
2025-07-12T00:47:37.250688+00:00,-33.06794708333334,151.58398295,1,58
2025-07-12T00:47:38.282333+00:00,-33.06794703333333,151.5839829,1,58
2025-07-12T00:47:39.218827+00:00,-33.06794696666667,151.58398283333332,1,58
2025-07-12T00:47:40.231858+00:00,-33.06794691666666,151.58398275,1,57
2025-07-12T00:47:41.170307+00:00,-33.06794691666666,151.58398268333335,1,57
2025-07-12T00:47:42.292546+00:00,-33.067946883333335,151.58398263333333,1,57
2025-07-12T00:47:43.224343+00:00,-33.06794683333333,151.5839826,1,57
2025-07-12T00:47:44.248006+00:00,-33.06794678333333,151.5839826,1,57
2025-07-12T00:47:45.205208+00:00,-33.0679468,151.58398258333332,1,57
2025-07-12T00:47:46.219541+00:00,-33.06794683333333,151.58398258333332,1,57
2025-07-12T00:47:47.234522+00:00,-33.06794685,151.58398258333332,1,57
2025-07-12T00:47:48.270188+00:00,-33.06794691666666,151.58398255,1,57
2025-07-12T00:47:49.205910+00:00,-33.06794691666666,151.58398251666668,1,58
2025-07-12T00:47:50.237146+00:00,-33.06794693333333,151.5839825,1,58
2025-07-12T00:47:51.167153+00:00,-33.06794696666667,151.58398248333333,1,58
2025-07-12T00:47:52.284087+00:00,-33.067947,151.58398248333333,1,58
2025-07-12T00:47:53.214861+00:00,-33.06794708333334,151.58398246666667,1,58
2025-07-12T00:47:54.250424+00:00,-33.06794716666667,151.58398245,1,58
2025-07-12T00:47:55.174318+00:00,-33.067947233333335,151.58398241666666,1,58
2025-07-12T00:47:56.295866+00:00,-33.067947266666664,151.5839824,1,58
2025-07-12T00:47:57.241141+00:00,-33.067947333333336,151.58398241666666,1,58
2025-07-12T00:47:58.263492+00:00,-33.06794738333333,151.58398235,1,58
2025-07-12T00:47:59.203033+00:00,-33.0679474,151.58398226666668,1,58
2025-07-12T00:48:00.229385+00:00,-33.06794743333333,151.5839822,1,58
2025-07-12T00:48:01.244802+00:00,-33.067947483333334,151.58398218333335,1,58
2025-07-12T00:48:02.276668+00:00,-33.06794756666667,151.58398221666667,1,58
2025-07-12T00:48:03.207392+00:00,-33.067947583333336,151.58398225,1,58
2025-07-12T00:48:04.229560+00:00,-33.067947616666665,151.58398225,1,58
2025-07-12T00:48:05.165785+00:00,-33.06794768333334,151.58398225,1,58
2025-07-12T00:48:06.284564+00:00,-33.067947733333334,151.58398226666668,1,58
2025-07-12T00:48:07.217726+00:00,-33.067947716666666,151.58398231666666,1,57
2025-07-12T00:48:08.239771+00:00,-33.067947733333334,151.58398238333334,1,57
2025-07-12T00:48:09.186554+00:00,-33.06794778333333,151.5839824,1,57
2025-07-12T00:48:10.290701+00:00,-33.0679478,151.58398245,1,57
2025-07-12T00:48:11.219901+00:00,-33.06794776666667,151.58398251666668,1,57
2025-07-12T00:48:12.254445+00:00,-33.067947716666666,151.58398256666666,1,57
2025-07-12T00:48:13.179839+00:00,-33.06794768333334,151.58398263333333,1,57
2025-07-12T00:48:14.214984+00:00,-33.06794756666667,151.5839827,1,57
2025-07-12T00:48:15.243353+00:00,-33.067947483333334,151.58398275,1,57
2025-07-12T00:48:16.268334+00:00,-33.0679475,151.5839828,1,57
2025-07-12T00:48:17.202548+00:00,-33.06794745,151.58398286666667,1,57
2025-07-12T00:48:18.238685+00:00,-33.06794728333333,151.58398291666666,1,57
2025-07-12T00:48:19.172078+00:00,-33.06794715,151.58398296666667,1,57
