gps_datetime,latitude,longitude,fix_quality,satellite_count
2025-07-12T10:50:52.245913+00:00,-33.0671094,151.58075836666666,1,46
2025-07-12T10:50:53.280706+00:00,-33.067109333333335,151.58075831666667,1,46
2025-07-12T10:50:54.242352+00:00,-33.06710928333333,151.58075826666666,1,46
2025-07-12T10:50:55.283412+00:00,-33.06710923333333,151.58075818333333,1,46
2025-07-12T10:50:56.244224+00:00,-33.067109183333336,151.58075813333335,1,46
2025-07-12T10:50:57.277912+00:00,-33.06710916666667,151.58075811666666,1,46
2025-07-12T10:50:58.228367+00:00,-33.06710915,151.5807581,1,46
2025-07-12T10:50:59.284076+00:00,-33.0671091,151.58075806666668,1,46
2025-07-12T10:51:00.243919+00:00,-33.06710905,151.58075806666668,1,46
2025-07-12T10:51:01.274521+00:00,-33.06710903333333,151.58075805,1,46
2025-07-12T10:51:02.242479+00:00,-33.067108983333334,151.580758,1,46
2025-07-12T10:51:03.311743+00:00,-33.0671089,151.58075798333334,1,46
2025-07-12T10:51:04.231819+00:00,-33.067108866666665,151.58075795,1,46
2025-07-12T10:51:05.275444+00:00,-33.0671088,151.58075793333333,1,46
2025-07-12T10:51:06.235161+00:00,-33.067108766666664,151.58075793333333,1,46
2025-07-12T10:51:07.277835+00:00,-33.06710871666667,151.58075795,1,46
2025-07-12T10:51:08.237367+00:00,-33.06710866666667,151.58075801666666,1,46
2025-07-12T10:51:09.285406+00:00,-33.0671086,151.58075803333332,1,46
2025-07-12T10:51:10.233477+00:00,-33.06710855,151.58075805,1,46
2025-07-12T10:51:11.277935+00:00,-33.067108516666664,151.58075806666668,1,46
2025-07-12T10:51:12.221574+00:00,-33.0671085,151.58075808333334,1,46
2025-07-12T10:51:13.273341+00:00,-33.06710845,151.5807581,1,46
2025-07-12T10:51:14.219025+00:00,-33.06710843333333,151.58075815,1,46
2025-07-12T10:51:15.268999+00:00,-33.0671084,151.58075818333333,1,46
2025-07-12T10:51:16.219724+00:00,-33.0671084,151.58075825,1,46
2025-07-12T10:51:17.264621+00:00,-33.06710831666667,151.5807583,1,46
2025-07-12T10:51:18.225829+00:00,-33.067108233333336,151.58075833333334,1,46
2025-07-12T10:51:19.260239+00:00,-33.0671082,151.5807584,1,46
2025-07-12T10:51:20.213405+00:00,-33.067108166666664,151.58075853333332,1,46
2025-07-12T10:51:21.257639+00:00,-33.067108133333335,151.58075863333335,1,46
2025-07-12T10:51:22.205874+00:00,-33.067108133333335,151.58075871666668,1,46
2025-07-12T10:51:23.248301+00:00,-33.06710808333333,151.58075878333332,1,46
2025-07-12T10:51:24.211412+00:00,-33.06710806666667,151.58075886666666,1,46
2025-07-12T10:51:25.252510+00:00,-33.06710808333333,151.5807589,1,46
2025-07-12T10:51:26.203563+00:00,-33.06710808333333,151.5807589,1,46
2025-07-12T10:51:27.252615+00:00,-33.06710811666667,151.58075896666668,1,46
2025-07-12T10:51:28.204483+00:00,-33.067108166666664,151.58075905,1,46
2025-07-12T10:51:29.247270+00:00,-33.067108166666664,151.58075908333333,1,46
2025-07-12T10:51:30.201266+00:00,-33.06710811666667,151.5807591,1,46
2025-07-12T10:51:31.247127+00:00,-33.0671081,151.58075915,1,46
2025-07-12T10:51:32.201615+00:00,-33.067108033333334,151.58075921666668,1,46
2025-07-12T10:51:33.259207+00:00,-33.06710798333334,151.58075926666666,1,46
2025-07-12T10:51:34.198864+00:00,-33.06710795,151.5807593,1,46
2025-07-12T10:51:35.242352+00:00,-33.067107916666664,151.58075926666666,1,46
2025-07-12T10:51:36.195565+00:00,-33.0671079,151.58075921666668,1,46
2025-07-12T10:51:37.243106+00:00,-33.0671079,151.58075916666667,1,46
2025-07-12T10:51:38.205576+00:00,-33.067107883333335,151.58075913333334,1,46
2025-07-12T10:51:39.249517+00:00,-33.06710783333333,151.58075905,1,46
2025-07-12T10:51:40.195524+00:00,-33.067107783333334,151.58075903333332,1,46
2025-07-12T10:51:41.237544+00:00,-33.0671077,151.58075901666666,1,46
2025-07-12T10:51:42.200886+00:00,-33.06710768333333,151.58075898333334,1,46
2025-07-12T10:51:43.244505+00:00,-33.06710771666667,151.58075893333333,1,46
2025-07-12T10:51:44.199878+00:00,-33.06710771666667,151.58075886666666,1,46
2025-07-12T10:51:45.233571+00:00,-33.06710771666667,151.5807588,1,46
2025-07-12T10:51:46.201693+00:00,-33.0671077,151.58075875,1,46
2025-07-12T10:51:47.232029+00:00,-33.067107666666665,151.5807587,1,46
2025-07-12T10:51:48.200597+00:00,-33.067107666666665,151.58075865,1,46
2025-07-12T10:51:49.246573+00:00,-33.06710761666667,151.58075856666667,1,46
2025-07-12T10:51:50.188395+00:00,-33.067107566666664,151.58075846666668,1,46
2025-07-12T10:51:51.248040+00:00,-33.06710751666667,151.5807584,1,46
2025-07-12T10:51:52.195757+00:00,-33.06710745,151.58075826666666,1,46
2025-07-12T10:51:53.248355+00:00,-33.06710738333334,151.58075818333333,1,46
2025-07-12T10:51:54.199942+00:00,-33.06710733333333,151.58075813333335,1,46
2025-07-12T10:51:55.246837+00:00,-33.067107283333335,151.58075805,1,46
2025-07-12T10:51:56.196502+00:00,-33.06710725,151.58075798333334,1,46
2025-07-12T10:51:57.243867+00:00,-33.067107316666664,151.58075795,1,46
2025-07-12T10:51:58.196787+00:00,-33.06710738333334,151.58075796666665,1,46
2025-07-12T10:51:59.242495+00:00,-33.067107416666666,151.58075795,1,46
2025-07-12T10:52:00.194893+00:00,-33.067107433333334,151.58075795,1,46
2025-07-12T10:52:01.234161+00:00,-33.06710748333333,151.58075795,1,46
2025-07-12T10:52:02.194951+00:00,-33.0671075,151.58075795,1,46
2025-07-12T10:52:03.241095+00:00,-33.0671075,151.58075793333333,1,46
2025-07-12T10:52:04.193028+00:00,-33.0671075,151.58075788333332,1,46
2025-07-12T10:52:05.227260+00:00,-33.067107533333335,151.58075785,1,46
2025-07-12T10:52:06.191902+00:00,-33.06710758333333,151.58075781666668,1,46
2025-07-12T10:52:07.227247+00:00,-33.06710758333333,151.58075778333333,1,46
2025-07-12T10:52:08.191353+00:00,-33.06710758333333,151.58075775,1,46
2025-07-12T10:52:09.237528+00:00,-33.0671076,151.5807577,1,47
2025-07-12T10:52:10.186318+00:00,-33.067107566666664,151.58075763333332,1,47
2025-07-12T10:52:11.230429+00:00,-33.06710751666667,151.58075755,1,47
2025-07-12T10:52:12.206777+00:00,-33.06710746666667,151.58075751666667,1,47
2025-07-12T10:52:13.224738+00:00,-33.067107433333334,151.5807575,1,47
2025-07-12T10:52:14.183959+00:00,-33.067107416666666,151.58075751666667,1,47
2025-07-12T10:52:15.224991+00:00,-33.067107416666666,151.58075751666667,1,47
2025-07-12T10:52:16.178088+00:00,-33.06710738333334,151.58075748333334,1,47
2025-07-12T10:52:17.218825+00:00,-33.06710733333333,151.58075743333333,1,47
2025-07-12T10:52:18.183940+00:00,-33.067107316666664,151.5807574,1,47
2025-07-12T10:52:19.231761+00:00,-33.0671073,151.58075736666666,1,47
2025-07-12T10:52:20.183220+00:00,-33.06710726666667,151.58075731666668,1,47
2025-07-12T10:52:21.227240+00:00,-33.06710721666666,151.5807573,1,47
2025-07-12T10:52:22.178170+00:00,-33.06710713333333,151.58075726666667,1,47
2025-07-12T10:52:23.224286+00:00,-33.06710708333333,151.5807572,1,47
2025-07-12T10:52:24.176616+00:00,-33.067107033333336,151.58075713333332,1,47
2025-07-12T10:52:25.230193+00:00,-33.06710695,151.58075701666667,1,47
2025-07-12T10:52:26.167486+00:00,-33.0671069,151.58075695,1,47
2025-07-12T10:52:27.216030+00:00,-33.06710685,151.58075686666666,1,47
2025-07-12T10:52:28.166578+00:00,-33.06710678333334,151.5807568,1,47
2025-07-12T10:52:29.216456+00:00,-33.06710675,151.58075671666666,1,47
2025-07-12T10:52:30.167694+00:00,-33.067106716666665,151.58075665,1,47
2025-07-12T10:52:31.220324+00:00,-33.06710666666667,151.58075663333332,1,47
2025-07-12T10:52:32.177915+00:00,-33.06710663333333,151.58075661666666,1,47
2025-07-12T10:52:33.214178+00:00,-33.067106583333334,151.58075658333334,1,47
2025-07-12T10:52:34.154232+00:00,-33.06710655,151.58075655,1,47
2025-07-12T10:52:35.287676+00:00,-33.0671065,151.5807565,1,47
2025-07-12T10:52:36.249854+00:00,-33.0671065,151.58075648333335,1,47
2025-07-12T10:52:37.282259+00:00,-33.06710648333333,151.58075643333333,1,47
2025-07-12T10:52:38.234640+00:00,-33.06710645,151.58075636666666,1,47
2025-07-12T10:52:39.286089+00:00,-33.067106433333336,151.58075631666668,1,47
2025-07-12T10:52:40.220963+00:00,-33.067106433333336,151.58075626666667,1,47
2025-07-12T10:52:41.489975+00:00,-33.06710641666667,151.58075616666667,1,47
2025-07-12T10:52:42.239408+00:00,-33.067106433333336,151.58075613333332,1,47
2025-07-12T10:52:43.273055+00:00,-33.0671064,151.5807561,1,47
2025-07-12T10:52:44.225730+00:00,-33.067106333333335,151.58075605,1,47
2025-07-12T10:52:45.273784+00:00,-33.06710631666667,151.58075596666666,1,47
2025-07-12T10:52:46.221642+00:00,-33.0671063,151.5807559,1,47
2025-07-12T10:52:47.258752+00:00,-33.067106233333334,151.58075585,1,47
2025-07-12T10:52:48.218351+00:00,-33.0671062,151.58075576666667,1,47
2025-07-12T10:52:49.253785+00:00,-33.0671062,151.58075568333334,1,47
2025-07-12T10:52:50.216095+00:00,-33.06710618333334,151.58075563333333,1,47
2025-07-12T10:52:51.256257+00:00,-33.06710618333334,151.58075558333334,1,47
2025-07-12T10:52:52.212822+00:00,-33.0671062,151.58075555,1,47
2025-07-12T10:52:53.246929+00:00,-33.06710618333334,151.58075553333333,1,47
2025-07-12T10:52:54.200561+00:00,-33.06710618333334,151.58075548333332,1,47
2025-07-12T10:52:55.242267+00:00,-33.06710615,151.58075543333334,1,47
2025-07-12T10:52:56.204075+00:00,-33.067106083333336,151.58075541666668,1,47
2025-07-12T10:52:57.237326+00:00,-33.06710603333333,151.5807554,1,47
2025-07-12T10:52:58.203123+00:00,-33.067105983333335,151.58075536666666,1,47
2025-07-12T10:52:59.235282+00:00,-33.06710593333333,151.58075528333333,1,47
2025-07-12T10:53:00.180294+00:00,-33.06710595,151.58075525,1,47
2025-07-12T10:53:01.221580+00:00,-33.06710596666667,151.5807552,1,47
2025-07-12T10:53:02.189200+00:00,-33.06710595,151.58075515,1,47
2025-07-12T10:53:03.217651+00:00,-33.06710595,151.5807551,1,47
2025-07-12T10:53:04.174850+00:00,-33.067105983333335,151.58075505,1,47
2025-07-12T10:53:05.212352+00:00,-33.06710596666667,151.58075505,1,47
2025-07-12T10:53:06.244030+00:00,-33.06710593333333,151.58075501666667,1,47
2025-07-12T10:53:07.296375+00:00,-33.06710588333333,151.58075496666666,1,47
2025-07-12T10:53:08.242504+00:00,-33.06710581666667,151.58075491666668,1,47
2025-07-12T10:53:09.295385+00:00,-33.06710575,151.58075483333334,1,47
2025-07-12T10:53:10.238752+00:00,-33.06710568333333,151.58075471666666,1,47
2025-07-12T10:53:11.276119+00:00,-33.067105616666666,151.58075461666667,1,47
2025-07-12T10:53:12.241879+00:00,-33.06710556666667,151.58075455,1,47
2025-07-12T10:53:13.278335+00:00,-33.0671055,151.58075451666667,1,47
2025-07-12T10:53:14.233914+00:00,-33.067105416666664,151.5807545,1,47
2025-07-12T10:53:15.279483+00:00,-33.06710536666667,151.58075443333334,1,47
2025-07-12T10:53:16.234195+00:00,-33.06710533333333,151.58075433333335,1,47
2025-07-12T10:53:17.271021+00:00,-33.06710528333333,151.58075428333333,1,47
2025-07-12T10:53:18.225565+00:00,-33.06710528333333,151.58075425,1,47
2025-07-12T10:53:19.265235+00:00,-33.067105266666665,151.58075421666666,1,47
2025-07-12T10:53:20.216578+00:00,-33.067105266666665,151.58075416666668,1,47
2025-07-12T10:53:21.243082+00:00,-33.06710528333333,151.58075411666667,1,47
2025-07-12T10:53:22.203023+00:00,-33.06710525,151.58075406666666,1,47
2025-07-12T10:53:23.240930+00:00,-33.06710525,151.58075403333333,1,47
2025-07-12T10:53:24.185606+00:00,-33.067105266666665,151.58075401666667,1,47
2025-07-12T10:53:25.224171+00:00,-33.06710525,151.58075398333332,1,47
2025-07-12T10:53:26.167275+00:00,-33.06710525,151.58075396666666,1,47
2025-07-12T10:53:27.310557+00:00,-33.067105233333336,151.58075393333334,1,47
2025-07-12T10:53:28.253703+00:00,-33.067105233333336,151.5807539,1,47
2025-07-12T10:53:29.291109+00:00,-33.0671052,151.58075381666666,1,47
2025-07-12T10:53:30.252290+00:00,-33.0671052,151.58075373333332,1,47
2025-07-12T10:53:31.275460+00:00,-33.06710515,151.58075361666667,1,47
2025-07-12T10:53:32.245090+00:00,-33.06710511666667,151.58075356666666,1,47
2025-07-12T10:53:33.280290+00:00,-33.06710506666667,151.5807535,1,47
2025-07-12T10:53:34.218794+00:00,-33.067105016666666,151.58075341666665,1,47
2025-07-12T10:53:35.272251+00:00,-33.06710496666667,151.58075338333333,1,47
2025-07-12T10:53:36.215715+00:00,-33.06710496666667,151.58075333333332,1,47
2025-07-12T10:53:37.260465+00:00,-33.06710495,151.58075326666668,1,47
2025-07-12T10:53:38.217772+00:00,-33.06710498333333,151.5807532,1,47
2025-07-12T10:53:39.253977+00:00,-33.067105016666666,151.58075311666667,1,47
2025-07-12T10:53:40.211230+00:00,-33.06710506666667,151.58075308333332,1,47
2025-07-12T10:53:41.245039+00:00,-33.067105133333335,151.58075305,1,47
2025-07-12T10:53:42.197180+00:00,-33.06710515,151.58075301666668,1,47
2025-07-12T10:53:43.239159+00:00,-33.06710521666667,151.58075301666668,1,47
2025-07-12T10:53:44.197392+00:00,-33.06710528333333,151.58075303333334,1,47
2025-07-12T10:53:45.254399+00:00,-33.06710533333333,151.58075306666666,1,47
2025-07-12T10:53:46.186743+00:00,-33.067105383333335,151.5807531,1,47
2025-07-12T10:53:47.240976+00:00,-33.067105416666664,151.58075311666667,1,47
2025-07-12T10:53:48.183888+00:00,-33.06710543333333,151.58075311666667,1,47
2025-07-12T10:53:49.239143+00:00,-33.06710546666667,151.58075315,1,47
2025-07-12T10:53:50.181137+00:00,-33.0671055,151.58075315,1,47
2025-07-12T10:53:51.312441+00:00,-33.067105516666665,151.58075316666665,1,47
2025-07-12T10:53:52.269382+00:00,-33.0671055,151.5807532,1,47
2025-07-12T10:53:53.308458+00:00,-33.0671055,151.58075321666666,1,47
2025-07-12T10:53:54.250770+00:00,-33.06710545,151.58075326666668,1,47
2025-07-12T10:53:55.295996+00:00,-33.06710543333333,151.58075328333334,1,47
2025-07-12T10:53:56.247916+00:00,-33.0671054,151.58075326666668,1,47
2025-07-12T10:53:57.296383+00:00,-33.06710535,151.58075323333333,1,47
2025-07-12T10:53:58.262926+00:00,-33.06710528333333,151.5807532,1,47
2025-07-12T10:53:59.285197+00:00,-33.0671052,151.58075321666666,1,47
2025-07-12T10:54:00.258383+00:00,-33.067105166666664,151.5807532,1,47
2025-07-12T10:54:01.292437+00:00,-33.067105133333335,151.5807532,1,47
2025-07-12T10:54:02.235076+00:00,-33.06710511666667,151.5807532,1,47
2025-07-12T10:54:03.290186+00:00,-33.06710508333333,151.58075318333334,1,47
2025-07-12T10:54:04.231996+00:00,-33.06710506666667,151.58075318333334,1,47
2025-07-12T10:54:05.271886+00:00,-33.06710505,151.5807532,1,47
2025-07-12T10:54:06.228047+00:00,-33.067105016666666,151.58075321666666,1,47
2025-07-12T10:54:07.273440+00:00,-33.067105016666666,151.58075325,1,47
2025-07-12T10:54:08.215827+00:00,-33.06710498333333,151.58075328333334,1,47
2025-07-12T10:54:09.271719+00:00,-33.06710496666667,151.58075328333334,1,47
2025-07-12T10:54:10.217621+00:00,-33.06710496666667,151.58075328333334,1,47
2025-07-12T10:54:11.258211+00:00,-33.06710493333333,151.5807533,1,47
2025-07-12T10:54:12.216783+00:00,-33.0671049,151.5807533,1,47
2025-07-12T10:54:13.256794+00:00,-33.067104916666665,151.58075331666666,1,47
2025-07-12T10:54:14.200905+00:00,-33.067104883333336,151.58075326666668,1,47
2025-07-12T10:54:15.254391+00:00,-33.06710485,151.58075323333333,1,47
2025-07-12T10:54:16.201460+00:00,-33.067104816666664,151.58075318333334,1,47
2025-07-12T10:54:17.241755+00:00,-33.06710476666667,151.58075313333333,1,47
2025-07-12T10:54:18.194209+00:00,-33.06710468333333,151.58075306666666,1,47
2025-07-12T10:54:19.237792+00:00,-33.06710465,151.580753,1,47
2025-07-12T10:54:20.189797+00:00,-33.06710463333334,151.58075296666667,1,46
2025-07-12T10:54:21.318900+00:00,-33.0671046,151.5807529,1,46
2025-07-12T10:54:22.266185+00:00,-33.067104566666664,151.58075283333332,1,46
2025-07-12T10:54:23.307492+00:00,-33.067104533333335,151.58075278333334,1,46
2025-07-12T10:54:24.267165+00:00,-33.06710451666667,151.5807527,1,46
2025-07-12T10:54:25.321178+00:00,-33.06710446666666,151.58075263333333,1,46
2025-07-12T10:54:26.259856+00:00,-33.067104416666666,151.5807525,1,46
2025-07-12T10:54:27.317400+00:00,-33.06710436666667,151.58075235,1,46
2025-07-12T10:54:28.253004+00:00,-33.067104316666665,151.58075221666667,1,46
2025-07-12T10:54:29.296343+00:00,-33.067104283333336,151.5807521,1,46
2025-07-12T10:54:30.255635+00:00,-33.06710426666667,151.58075196666667,1,46
2025-07-12T10:54:31.280453+00:00,-33.067104283333336,151.58075188333333,1,46
2025-07-12T10:54:32.242874+00:00,-33.0671043,151.58075178333334,1,45
2025-07-12T10:54:33.283021+00:00,-33.067104316666665,151.5807517,1,45
2025-07-12T10:54:34.248604+00:00,-33.067104316666665,151.58075166666666,1,45
2025-07-12T10:54:35.273171+00:00,-33.067104316666665,151.58075163333334,1,45
2025-07-12T10:54:36.231117+00:00,-33.0671043,151.58075161666667,1,45
2025-07-12T10:54:37.273805+00:00,-33.067104283333336,151.58075158333332,1,45
2025-07-12T10:54:38.220680+00:00,-33.067104283333336,151.58075158333332,1,45
2025-07-12T10:54:39.264471+00:00,-33.067104316666665,151.58075156666666,1,45
2025-07-12T10:54:40.215486+00:00,-33.06710433333333,151.58075156666666,1,45
2025-07-12T10:54:41.250604+00:00,-33.06710433333333,151.5807515,1,45
2025-07-12T10:54:42.219299+00:00,-33.06710433333333,151.58075136666668,1,45
2025-07-12T10:54:43.246988+00:00,-33.06710433333333,151.58075121666667,1,45
2025-07-12T10:54:44.208544+00:00,-33.067104316666665,151.5807511,1,45
