gps_datetime,latitude,longitude,fix_quality,satellite_count
2025-07-13T05:51:42.194802+00:00,-33.06713173333333,151.58076795,1,45
2025-07-13T05:51:43.248584+00:00,-33.067131716666665,151.580768,1,45
2025-07-13T05:51:44.210551+00:00,-33.06713173333333,151.58076803333333,1,45
2025-07-13T05:51:45.278618+00:00,-33.06713176666667,151.58076806666668,1,45
2025-07-13T05:51:46.238213+00:00,-33.06713176666667,151.58076813333332,1,45
2025-07-13T05:51:47.298031+00:00,-33.06713176666667,151.58076821666666,1,45
2025-07-13T05:51:48.261015+00:00,-33.06713175,151.58076826666667,1,45
2025-07-13T05:51:49.319642+00:00,-33.06713175,151.58076835,1,45
2025-07-13T05:51:50.198568+00:00,-33.067131716666665,151.58076841666667,1,45
2025-07-13T05:51:51.255194+00:00,-33.067131716666665,151.58076845,1,45
2025-07-13T05:51:52.214378+00:00,-33.0671317,151.5807685,1,45
2025-07-13T05:51:53.276946+00:00,-33.067131683333336,151.58076855,1,45
2025-07-13T05:51:54.244041+00:00,-33.06713166666667,151.5807686,1,45
2025-07-13T05:51:55.299778+00:00,-33.06713165,151.58076866666667,1,45
2025-07-13T05:51:56.262054+00:00,-33.06713166666667,151.58076871666665,1,45
2025-07-13T05:51:57.323758+00:00,-33.06713166666667,151.58076875,1,45
2025-07-13T05:51:58.283149+00:00,-33.06713165,151.58076878333333,1,45
2025-07-13T05:51:59.249417+00:00,-33.06713163333333,151.58076885,1,45
2025-07-13T05:52:00.202502+00:00,-33.06713166666667,151.58076891666667,1,45
2025-07-13T05:52:01.267252+00:00,-33.0671317,151.58076898333334,1,45
2025-07-13T05:52:02.239310+00:00,-33.067131716666665,151.58076901666666,1,45
2025-07-13T05:52:03.279898+00:00,-33.067131716666665,151.58076903333333,1,45
2025-07-13T05:52:04.241798+00:00,-33.0671317,151.58076905,1,45
2025-07-13T05:52:05.292779+00:00,-33.067131683333336,151.58076905,1,45
2025-07-13T05:52:06.264363+00:00,-33.06713166666667,151.58076901666666,1,45
2025-07-13T05:52:07.315344+00:00,-33.06713166666667,151.58076898333334,1,45
2025-07-13T05:52:08.287259+00:00,-33.06713165,151.58076898333334,1,45
2025-07-13T05:52:09.259483+00:00,-33.067131616666664,151.58076898333334,1,45
2025-07-13T05:52:10.229227+00:00,-33.067131583333335,151.58076898333334,1,45
2025-07-13T05:52:11.281561+00:00,-33.06713151666667,151.580769,1,45
